,rid,text,food,ambience,service,price
2360,1340,"Saya telah menjadi penggemar makanan mereka sejak hari-hari awal mereka (ketika mereka bahkan tidak memiliki cabang di Jakarta).Tapi jujur, kualitas makanan telah merendahkan.Ketika saya makan mie Yamien hari ini, benang ayam yang dulu sangat lembut, sedikit lebih sulit.Itu tidak menyenangkan seperti biasa.Dan sesuatu terasa hilang, tetapi saya tidak bisa mengatakan apa itu.Strawberry, yang telah pergi untuk sementara waktu, sekarang kembali.Tetapi ketika Anda meminta jus stroberi murni yang menelan biaya 26K (tidak termasuk pajak), Anda akan menjadi sangat kecewa.Mereka terbiasa jus semua stroberi hanya dengan sedikit air.Yang saya beli hari ini adalah 70% air dengan jus yang sangat sedikit.Memahami bahwa berry begitu langka saat ini, tetapi campuran itu agak tidak dapat diterima bagi saya.Batagor itu luar biasa.Saya suka setiap gigitan, dan siomay baik-baik saja (meskipun semakin kecil setiap kali saya memakannya).Makanan datang lebih dulu sebelum minum.Sebenarnya butuh lebih lama untuk menyiapkan minuman ....",NEGATIVE,,,
2361,4100,Sypa yg gk demen makan ikan.. Ni gw bru cobba deh ikan di ayam krmes kraton ternyata enk bgt yg mntp sambel nya lohh ada 4 macem qt bs milihh pokoknya mesti coba,POSITIVE,,,POSITIVE
2362,3566,"Tempatnya enak, cozy. Bakalan jdi salah satu tempat favorite baru gua ini buat nongki hehe. Dia tempatnya luas, interiornya juga bagus, banyak chargeran wkwk, ga berisik tempatnya, tenang. Enak banget buat ngerjain tugas, atau cari2 inspirasi. Wifi nya kenceng hehehe. Makanannya enak, terus karena porsi nya yg regular aja itu banyak menurut gua jadi ga mahal. Satu porsi bisa buat 2-3 orang. Pelayanan nya ramah, cepet, juga sabar. Karena waktu gua kesini gua hampir butuh waktu 15menitan untuk nentuin mau yg pesen yg mana dan mba nya tetep nungguin sambil senyum ramah hehehe. Boleh lah dicoba. And definitely I will come back!",POSITIVE,,POSITIVE,
2363,406,"Tempat romantis rituaaa untuk pergi dengan pasangan Anda.Damai!Tapi sebenarnya saya pergi ke sini untuk pesta ulang tahun teman saya.Dan saya yakin cukup dia memesan seluruh restoran BCS saya tidak melihat pelanggan lain.Itu terletak di sebuah gedung, aku lupa namanya.Itu di lantai pertama dan pemandangannya hanya taman mungkin?Pada saat itu diblokir oleh pot pepohonan dan gelap untuk melihat ke luar.Tetapi saya dapat mengatakan itu adalah tempat untuk berkencan, ketika saya mengadakan pertemuan di gedung tengara, saya datang ke sini untuk sarapan, tetapi karena jam 9 pagi, kami tidak dapat memesan makanan, jadi saya hanya memesan hazelnutty dan cafe latte, danSaya suka itu. Saya merasa seperti di perpustakaan lama, toh Anda harus melihat toilet ... Interior 9/10 Minuman 9/10 Harga sepadan!",POSITIVE,,,POSITIVE
2364,305,Romantic place sepi tmpnya nyaman bgt kaya rmh sendiri nuansa rmh joglo d dlmnya bnyk pajangan2 antik..makanannya enak bgt smoothies nya jg seger betah dsni krn sepi ga ribet ama org,POSITIVE,,,
2365,119,"Numero Uno 👌🏻😋 Makanannya Enak2 Semua, GA RUGI WALAU HARUS BAYAR MAHAL.Tempatnya Nyaman, Pelayananannya memuaisan.Harus dicoba!!!!!!!😋, saya hanya makan di sini hari ini.Kualitas layanannya ok.Saya memesan sandwich daging sapi yang ditarik (95K), Nachos (65k), sup daging sapi Brasil (78k), dan semacam mocktail (saya lupa nama) jenis mangga atau sesuatu dan perawan, keduanya biaya 42K.Rasa keseluruhan baik, bagi saya mereka menyajikan porsi yang sangat besar, tidak memesan terlalu banyak 😊",POSITIVE,,POSITIVE,NEGATIVE
2366,563,"Pertama kali makan disini, tempatnya enak, tempat parkirnya jg lumayan gampang, makanannya enak-enak juga, tapi harganya lumayan mahal hehehe",POSITIVE,,,NEGATIVE
2367,2083,"Wih soerabinya mantap... bikin kangen,serasa gk ktmu pacar 3thn bla gak nikmati soerabi ini seminggu.pling soeka rasa duriannya... pling enak dinikmati dg suasana kota bandung apa lagi...,pernah sekali ngumpul disini sama temen2 dan ga lagi deh yaa. serabinya sih okee banget, apalagi rasa duriannya wuiihh mantap. tapi pelayanannya jauuuuuh dari standar, mba-mbanya jutek dan pas awal dateng kita sampe manggil tiga pelayan berbeda cuma buat minta buku menu doang. bagusin dulu lah etika pelayannya, tapi mungkin ga bakal ke tempat ini lagi.",POSITIVE,,NEGATIVE,
2368,2880,"Nyobain sate ayam disini. Udah banyak yg ngerecommend. Daging ayamnya empuk, kuah kacangnya enak. Cuma pesenannya pas disajiin kaya udah dingin. Kalo panas pasti lebih mantep lagi..,nyobain sate ini juga di rspp setelah biasanya nyobain cabangnya di kota kelahiran, pekanbaru. satenya sama persis sama yg ada di pekanbaru. lontong dan 10 tusuk sate ayam dengan harga 26 ribu dannnn super mengenyangkan deh pokonya. enak sih... cuma apa ya, ga seenak yg gw bayangin aja. ekspektasinya udah tinggi banget sih ngebayangin satenya bakalan superrrr enak karena asapnya ngebul ngebul dan aromanya enak banget. enak cuma ga seenak yang di declare di zomato. yah after all perut kenyang hati tetep senenglah. hahahaha.",POSITIVE,,,
2369,3585,"Pernah kesini waktu baru pertama kali buka, kirain mie jupe ini ada hubungannya sama nama artis, ternyata itu singkatan, juara pedes. Buat yg ga suka pedes not recomended lah buat nyobain ini. Asli pedes banget (Namanya juga juara pedes)!! Makannya jadi ga konsen karena kepedesan, yah jadi abstrak ga bisa ngerasain rasa pastinya. Yg pasti rasanya pedes :( Waktu itu nyobain mie goreng saos original. Buat yg suka pedes yah monggo dicoba mie jupe ini. Buat yg penasaran sama seberapa pedesnya juga silahkan mencoba :)",NEGATIVE,,,
2370,3236,"Satisfied. Tumben banget waktu kesini sepi, biasanya penuh banget. Harga sesuai rasa, pelayanan cukup oke, cobain kitsune udon seger bangettt,bumbunya kerasa banget. Next time bakal coba varian lain juga",POSITIVE,,POSITIVE,POSITIVE
2371,4018,"Sebagai non-penggemar K-pop dan segala macam yang berbau Korea, satu-satunya kesan yang aku dapat pas masuk cafe ini adalah """"oh kayak gini ya penggemar K-pop"""", mengingat ada pelanggan yang lagi fan-girling (is that the correct phrase?) gara-gara liat music video boyband joget-joget. Suasana cafe ini emang Korea banget dari ujung ke ujung, didukung dari dekorasi dan musiknya. Untuk makanan, aku gak pesen makanan karena emang cuma nemenin temen aja, tapi kata temenku sih enak makanannya. Aku pesan minuman (lupa namanya) dan tampilan minumannya menarik, rasanya juga seger. Would recommend it only if you're a K fan.",POSITIVE,,,
2372,4045,Beli yang dulce de leche enak bgt meleleh2 fillingnyaa! Beli yang nutella banana jg enak tp nutellanya keras bgt gangerti lg sampe sakit ggitnya sayangbgt😭😭😭 but overall enakkkk bgt,POSITIVE,,,
2373,2004,Tmptnya enak bgt buat hangout rame2 sama tmen! Ga bosen deh kalo nongkrong disanaa.. Makananya juga enaak2! Mie telor asin nyaa recommended deh pokoknyaa!! Yg lagi di serpong wajib cobain tmpt makan inii. Recommended bgt!,POSITIVE,,,
2374,1590,Selalu beli kue ulang tahun di sini dan rasanya selalu enak. Pernah dine in juga dan suasananya yang sepi cukup mendukung proses bekerja. Sayang harganya cukup menguras tabungan.,POSITIVE,,,NEGATIVE
2375,3822,Pizza Cream Cheesenya sih enak banget !! Recommended item here Kita juga pesan grilled spaghetti yang ga kalah enak juga.. rasanya pas banget deh dengan saus bolognaise dan melted cheese on top nya Minumannya sih kita hanya pesan ice tea dan lemon tea which is standard But overall good food and good place to come to ;),POSITIVE,,,
2376,4052,"Kami pergi ke sini tadi malam dan memesan Nasi Bakar, Nasi Babi Guling dan Ropang Nutella.Bakar Nasi terasa agak lucu tapi kami pikir itu hanya perasaan kami.Tetapi hari ini kami berdua memiliki kasus diare yang buruk.Tolong jaga kualitas makanan dengan baik.Tolong.",NEGATIVE,,,
2377,4049,Waktu itu makan di sini karna abis ngerjain tugas dan tmpnya rame banget dan tmpnya bersebalahan dgn ranch market. Yg paling juara sih sambelnya heheh. Wkt itu pesen bebek dan cuma di kasih lalapan mentimun karna kata pelayannya lalapan bnyk yg habis. Sambalnya nagih parah!!,POSITIVE,,,
2378,2247,"Tempat ini tidak pernah gagal.Saya sudah di sini berkali-kali bahwa hanya Tuhan yang tahu angka yang tepat.Ini adalah tempat favorit kami untuk menikmati Ramen juga (pacar saya dan saya).Tetapi jika itu sushi atau sashimi, kita punya tempat lain.Tapi untuk ramen, tempat ini adalah tempat akhir.Hidangan favorit saya di sini adalah Tonkottsu Ramen!Ini juga favoritnya juga.Kami berdua fraksasa babi.Bagian di sini juga sangat besar.Biasanya saya tidak bisa menyelesaikannya sendiri karena saya tidak bisa makan banyak.Di situlah dia datang dan menyelesaikannya.Tekstur, kaldu, rasanya, setiap hal tentang itu adalah kesempurnaan.Saya mungkin terdengar melebih-lebihkan tetapi saya hanya berusaha jujur.Suasana di sini juga sangat bagus.Itu bisa sangat ramai saat makan malam.Tempat parkir juga merupakan masalah.Kadang-kadang saya harus parkir di sisi lain karena tempat parkir di sekitar Echigoya penuh.Tetapi secara keseluruhan, tempat ini tidak pernah gagal untuk memenuhi perut lapar kami.",POSITIVE,,,
2379,4090,"Tempat yang bagus untuk makan steak, iga babi .. kentang goreng juga bagus.Banyak saus yang bisa kita pilih.Pasti direkomendasikan untuk pecinta, teman, dan keluarga .. mereka juga menyediakan kursi bayi :)",POSITIVE,,,
2380,2097,"Setiap kali saya melihat Pan Ya, saya selalu punya nyali untuk berhenti untuk membeli panci melon mereka.Roti favorit saya di Pan Ya, adalah DEFF PAN melon mereka.Baik Matcha dan panaan asli rasanya begitu ringan dan begitulah gooood.Melon Pan pada dasarnya hanya roti polos dengan gula di atas, tetapi bagi saya yang paling sederhana.Pilihan roti lain di Pan Ya, juga baik, Pan Ya adalah DEFF salah satu toko roti Jepang favorit keluarga saya.",POSITIVE,,,
2381,4085,"Kunjungan ke tempat ini tidak memuaskan secara keseluruhan.Tempat itu terletak di dalam gedung Perpustakaan UI untuk melindungi dari panas dan hujan.Saya sebenarnya ingin mencoba ikan bakar tetapi terjual habis.Jadi saya memesan satu-satunya makanan yang tersedia, ayam madu bakar.Rasa ayam sangat bagus.Hanya kecewa dengan ketersediaan makanan.",POSITIVE,,,
2382,2882,"Always perfect for Imperial Lamian.... Entah kenapa suka sekali dengan masakan2 yang disajikan oleh Imperial Lamian ini...Mungkin dikarenakan Chef nya masih berasal dari China sehingga cita rasa kelezatan masakan2nya sangat terjaga...Yang lebih suka lagi adalah kecepatan datangnya makanan2 yang kita order sehingga kita tidak perlu menunggu lama2 untuk makan... Tetap memesan makanan2 favorit yaitu Babi Sayur Asin, Tumis Poling 3 Telor dengan tambahan Nasi Goreng Shanghai & Mie Goreng Babi Saus XO... Kesimpulannya : uda nga usah dijelaskan lagi deh kalo uda perfect... tirta-lie.blogspot.com,bakmi goreng chasionya RECOMMEND banget! dan si Jason Chandra pesen nasi goreng shanghai / hongkong + minumnya chinesse tea, hanya merogoh kocek 100k. cukup kenyang dan sesuai dengan harga yg dikeluakan, OIYA! setiap post foto dan follow instagramnya kita dapet free es salju campur per accountnya, enak banget segerr💛🍧",POSITIVE,,,
2383,3375,"Shisha terbaik yang pernah gue rasain disini, Menunya unik unik, pelayanannya rapih, asepnya tebel, rasanya dapet, pokoknya musti coba buat para shisha addict!"" Kesini selalu beli yg level 0, karna pengen nyoba-nyoba aja sih. Dan, pedesnya itu lebih dari indomie pake sambelnya! Tapi enak, porsinya banyak, sayuran & sosisnya juga banyak. Tempat agak sempit, parkirnya juga. Kalo kesini mendingan bawa pulang aja. Bisa via gojek juga:D",POSITIVE,,,
2384,3186,Saya akan mengatakan itu ramen favorit saya di kota.Yang pedas memberikan rasa yang mengingatkan saya pada ramen yang saya makan di stasiun Tokyo.Sangat merekomendasikannya untuk siapa saja yang akan mendapatkan flu.Ramen ini menyembuhkan!,POSITIVE,,,
2385,611,"Punya kesempatan untuk mencoba tempat ramen baru ini di Desa Kemang, dengan suami & putri muda.Ini memiliki konsep yang menarik, di mana Anda dapat """" membuat custom-made """" Mangkuk Ramen Anda sendiri, dengan memilih sup, saus, daging, bumbu sesuai dengan keinginan Anda.Ini bagus, karena melayani selera yang berbeda.Jika Anda lebih suka sup Anda untuk memiliki lebih banyak rasa, Anda dapat dengan mudah menambahkan segala macam bumbu bebas yang disediakan.Suami saya dan saya menambahkan sedikit untuk sup kami, yang memiliki jenis kaldu yang lebih ringan.Jika Anda lebih suka sup Anda menjadi lebih jelas dalam rasa maka Anda mungkin menyukai sup aslinya.Anak perempuan saya menyukai sup aslinya.Kami memiliki Ramen Buta Shoyu.Layanan itu baik, dan tempat bersih., Ramen restoran terburuk sepanjang hidup saya.Sup hambar, meja tidak nyaman, staf tidak baik ... di atas segalanya, hambar..mazui .. keluarga saya telah tinggal di Jepang 12 tahun, setelah makan, semua keluarga, bahkan putri saya yang sama."""" Hambar .. Kenapa harga ini? """"",NEGATIVE,,POSITIVE,
2386,232,"Seneng banget bisa kesini, cobain laksanya, suka banget. Tempatnya keren interiornya itu enak di pandang mata, untuk pelayanannya oke, ramah dan cepat. tempatnya terkenal sih di bogor jadi saat kesini weekend sebelum puasa tempatnya rame banget, sempet kena wl tapi gak lama...",POSITIVE,,POSITIVE,
2387,1707,Coba tempat baru ...,,,,
2388,2201,"Satu hal yang tidak bisa saya tolak dari bistro ini adalah donat!Yang pasti, ini adalah salah satu donat terbaik yang pernah saya coba.Harganya sangat murah juga, karena akan dikenakan biaya hanya Rp6.000.Mereka pernah menawarkan es cokelat juga dan itu sangat lezat, tetapi sekarang saya tidak berpikir mereka menjualnya lagi 😕",POSITIVE,,,POSITIVE
2389,573,"Sedihnya kesini tempatnya ga sebagus difoto-foto yg seliweran yg pernah gw liat ya tapi enaklah untuk duduk duduk ucul, kalo kesini mendingan sih malem lebih adem.. Pas kesini sih ga nyobain banyak makanannya, cm coba corn soup sama leci tea nya, rasanya mayan laaah nanti deh kapan kapan kesini pagi cobain yg lain hehe",POSITIVE,,,
2390,2416,Pertama kali kesini. Tempatnya untik. Nuansa2 tempo dulu gitu. Tempatnya juga enak deket panggung jd bs sambil santai dengerin lagu. Sy memesan moccachino nya. Untuk rasanya sendiri not bad. Sy sih suka soalnya kopinya ga terlalu strong dan coklatnya berasa. Cocok bersantai di malam hari sambil mengobrol san dengerin live music.,POSITIVE,,,
2391,2692,"Enak sih, bebeknya gede.. Nasi bisa bebas ngambilnya haha. Tapi kok ya makin kesini kayaknya makin biasa ya. Dulu awalnya enak banget. Trus apa harganya naik? Haha. Tapi kalo dibandingin Kaleyo, bebek disini lebih enak sih.. Hehe. Oh ya, dan tempat makannya lebih manusiawi, ga rame amet kayak Kaleyo. #perbandingan #frontal ????",POSITIVE,,,NEGATIVE
2392,3525,"Tempatnya lucuuu bikin pgn mampir. Pas liat menu harga nya murah2 bgt buat ukuran cafe yg gorjes gini. Tapi rasanya biasaaaa bgt :( apa karena murah jd rasa nya begini ya :(. Buat pelayanan ramah2 dan gercep. Cm buat makanannya sama sekali ga bikin nagih. Dan 1 yg bikin ilfeel, gue liat ada kecoa jalan di bangku huhu tolong jaga kebersihannya ya, bisa bikin org badmood males mampir.",NEGATIVE,,POSITIVE,POSITIVE
2393,4089,"Ini termasuk ramen murah meriah daan terkenal dgn no porky nya. Jadi aman deh. Walaupun emg ini terkenal dengan ramen ala indonesia,tp Gue tetep suka. Esp spicy miso ramennya-karena emang pedes banget. Dan di table disediakan sambel cabe rawit lagi. Ochanya jg enak,coba deh panas panas. Anyway, jgn terlalu mengharapkan service yg wah krn udah jelas kan ga ada service charge pd bill. Gue sih fine fine aja.. ✌",POSITIVE,,NEGATIVE,POSITIVE
2394,1016,Semua makanan yang pernah gue pesen ga pernah mengecewakan. Suka banget sama fettuccine carbonaranya. Sausnya creamy dan smoked beefnya cukup banyak. Favorit deh. Selalu pesen ini buat side dishnya. Yang pasti tempatnya asik. Apalagi kalo makannya di bagian luarnya jadi berasa banget ademnya puncak. Lebih bagus lagi kalo cuacanya cerah jadi pemandangannya ga ketutup sama kabut. Di bagian bawah ada kayak taman gitu trus banyak patung sapinyaaa XD Minus mushollanya aja kayaknya. Terlalu kecil. Dan sekilas kayak kurang terawat. Mukenanya banyak yang ga bener. Jadi kalo mau solat di sana mending bawa mukena sendiri. Overall recommended lah buat nongkrong nongkrong cantik di daerah puncak.,POSITIVE,,,
2395,2300,"Beberapa teman saya merekomendasikan tempat ini untuk menikmati ramen lezat.Tetapi secara pribadi, saya tidak memesan ramen karena pada saat itu saya penuh.Jadi saya baru memesan ayam gyoza dan hot ocha (isi ulang).Resto ini menawarkan menu babi, sebagian besar menu dibuat dengan daging babi.Tetapi, jika Anda Muslim, Anda dapat memesan ramen ayam atau ayam gyoza.Saya sudah bertanya kepada Waiter di sana, dia mengatakan bahwa semua makanan diproses secara terpisah antara menu halal dan non halal.Jadi mungkin untuk Anda yang hanya makan halal menu, Anda dapat mencoba mempercayai pelayannya.Saya pikir ayam gyoza memiliki rasa standar daripada resto Jepang lainnya.Teman-teman saya juga mengatakan bahwa ramen mereka begitu, hmm dan terlalu banyak beanspouts.Jadi itulah pilihan Anda apakah Anda ingin mencoba ini atau tidak.",POSITIVE,,,
2396,1831,"Ini telah menjadi restoran favorit saya sejak seperti selamanya.Dimsum selalu makanan saya yang agak.Koki Imperial tidak pernah mengecewakan saya sampai minggu lalu ketika saya datang ke sini.Jelas untuk makanan, tidak ada keraguan untuk rasanya.Namun, saya sangat menyesal mengatakan bahwa tempat mereka tidak lagi higienis !!Melihat tiga kecoak kecil merangkak di dinding terpojok mereka.Bagian terburuk adalah ketika saya memberi tahu Waitwr dan meminta perubahan meja, ekspresi mereka datar dan benar-benar tidak melakukan apa-apa ketika mereka melihat apa yang saya tunjuk.Ini sangat menyedihkan untuk mengatakan bahwa koki kekaisaran tidak dapat mempertahankan kebersihan mereka.",POSITIVE,,NEGATIVE,
