,Unnamed: 0,rid,text,food,ambience,service,price
2271,2272,3003,ini bubur ga ada 2 nya buka 24 jam dan selalu rame biasa pesan bubur ayam dan ayam taruh ditutupin bubur topping nya sen pisah jadi bisa kita racik sendiri lagi topping yang paling enak kelo turut gw itu telur pit telur ribu tahun gurih mantab sekali untuk layan kadang agak lama gantung sama tingkat ramai restoran tapi tidak pengaruh nikmat makan sana untuk bersih gw bilang so - so krn beberapa kali makan situ meja agak lama dibersihin maklum aja krn buka 24 jam dan kalo pas lagi rame kadang riweuh layan overall this place is recommended,POSITIVE,POSITIVE,POSITIVE,
2272,2273,2265,saya pergi ke sini beberapa hari yang lalu dengan teman saya itu adalah hari yang panas dengan cara jadi saya putus untuk mes minum dingin es mocha kesan pertama saya tentang tempat itu adalah kedai kopi yang sangat unik saya duduk di atas meja kayu yang panjang yang nyaman barista sangat ramah dan bantu dan mereka komunikatif saya suka es mocha karena itu beri rasio manis yang unik dan pahit cokelat dan kopi plus piala aluminium beri saya asa baru minum kopi telah tinggal di sana lama beberapa jam saya mes sup jamur mereka untuk makan malam dan tebak apa itu sangat bagus saya suka rasio unik krim yang unik dan rasa gurih bagi bijaksana mungkin kecil untuk beberapa orang tetapi bagi mereka yang tidak rencana untuk makan berat porsi hanya baik oh btw saji dengan 2 roti bawang putih yang baru panggang dari oven,POSITIVE,,POSITIVE,
2273,2274,2139,akhir dapat sempat untuk unjung restoran ini pada jumat malam interior tidak ragu lagi tenang dan nyaman mereka telah hias tempat itu dengan natal layan bagus dan cukup cepat saya mes spaghetti dengan brokoli dan salmon dory dengan saus salsa apel saji dengan nasi mentega dan es teh mint cara seluruh menu hebat dory segar meski nasi mentega agak terlalu lunak spaghetti rasa besar dan creaammyy pesan ini jika anda suka broccoli karena mereka beri banyak hal ini adapun teh es mint banyak cinta tingkat segar dan manis sempurna,POSITIVE,POSITIVE,POSITIVE,
2274,2275,3276,ini deket bgt dri kntor jadi agak lumayan sering buat makan di sini dari hrganya yg gk terlalu mahal dan bnyak piliham sambel yang pda suka sambel must try hehe tpi gk gmn suka ma burung puyuh sih jd kadang lbh sering makan ayam hehe trus cobain banana milo ya klo gk salah enak dan paling suka smpe tempenyaaaaa garing maks uuu jadi mau ahhaha lets eat,POSITIVE,,,POSITIVE
2275,2276,3623,beli ayam madu pedas lagi pada awal itu benar aroma dan hebat cinta saus pedas manis dan saya minta lebih banyak mustard yang yumum sayang ayam sudah masak sulit gigit dan sangat kering kentang milik tekstur renyah yang bagus dan tteobokki im bukan master makan korea dan tidak ke dalam makan korea jadi aku tidak tahu bagaimana tteobokki yang sempurna,POSITIVE,,,
2276,2277,1963,authentic fresh gw rasa itu dua hal yang gambar sushi sei nggak pernah nggak enak makan sini kayak semua enak sih kalau ingin makan sushi sashimi gw recommend untuk sen chirashi kalau ingin makan kenyang coba deh bento nya ambiancenya juga cozy dan senang cocok untuk family weekend lunch satu hal yang gw sesal dengan renovasi yg baru laku adalah toilet ala jepangnya udh nggak ada hahhaa skrg ganti dengan toilet biasa jadi asa kurang jepang deh,POSITIVE,POSITIVE,,
2277,2278,1468,murah riah dan super enak saya makan kremes nya sma nasi aja juga udah enak haha ayam bakar dan goreng nya gurih sambel monggo juga paling pedaz,POSITIVE,,,POSITIVE
2278,2279,927,saya senang di sini karena suasana asa seperti di rumah saya datang ke sini pada siang hari pada hari kerja ketika tempat itu tidak begitu ramai dan itu benar agak damai dan tenang saya mes keju nasi goreng dan mac n dengan teh lemon dan milkshake kuk saya tidak benar nikmat nasgor karena saya pikir mereka tidak masuk cukup paprika tetapi untuk keju mac n itu cukup senang dan milik rasa yang tepat kuk milkshake adalah salah satu rekomendasi mereka dan saya pikir itu baik karena itu tidak terlalu manis dan mereka masuk cukup banyak kue dan susu cara seluruh rasa 7 5 10 suasana 8 10 layan 8 10,POSITIVE,POSITIVE,POSITIVE,
2279,2280,2782,kunjung saya ke bong kopitown karena penasaran dengan dekorasi yang cukup unik yang lihat dari jalan nyata benar dekorasi nuansa jera sangat kental suasana penjara beri kesan tentu alam yang sangat unik saya mes nasi penjara yang cukup sayang adalah kualitas makan yang kurang baik rasa sedikit hambar overall 1-5 makan 3 servis 3 5 dekor 4 5 sesuai makan dengan harga 3 5 kesini 2x bareng temen2 enak buat ngobrol karena tempat gak rame lucu buat foto2 juga but sayang makan gak ada yang bener2 superb bagai gila kopi agak kaget karena kopi asa kaya kopi instant,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2280,2281,1459,dari semua sate di sambas ada 2 favorit saya untuk taichan di h rofi i dan untuk sate ayam bumbu kacang di jupri betul saya sudah pernah coba semua,POSITIVE,,,
2281,2282,3063,baru pertama kali ke sini tempat suasana di thai banget sen beef green curry pad thai sama chicken in pandan leavesnya green currynya enak banget trus daging juga empuk banget pad thainya jugaa enak chicken in pandan leavesnya enak walaupun cuma isi tiga potong tapi gede c tapi kemarin pas makan ada daging ayam masih merah gitu dalem layan ok makan cepet datengnya dua kali nya makan di thai i love you tp di beda tempat kali ini order - salted egg noodles ini paling fav soun gitu trs ada udang dan ada telor asin jg rasa agak pedes tp enak - tradisional spicy soup ini tomyum sop gt rasa tomyum nya terlalu asem dan kurang suka - omellete with crab meat biasa aja crab meat nya kurang enak - mixed vegetables wortel nya agak keras tp untuk kuah nya ini enak - mango sticky rice fav banget ini sih ketan nya manis nya pas mangga nya jg oke - singkong thai singkong nya agak ga konsisten ya ada yang lembut banget ada yang rada keras tp buat rasa sih lumayan - lychee ice tea seperti lychee tea pda umum tapi lebih enak lychee tea restoran belah overall tempat nya lumayan rasa juga lumayan dan harga standar layan nya juga oke,POSITIVE,,POSITIVE,POSITIVE
2282,2283,1342,abis makan sini nyata kuah ramennya enak dan kental mienya agak keras tapi ok-lah kalo mau puas pilih yang chasu-uma daging 4 lembar tebel-tebel jadi puas kalo untuk yakitori dan spicy karage rasa biasa aja bumbu kurang nyerap di daging jadi kalo makan rasa agak hambar dan gak gurih terus ajitama flavoure egg enak tp ukur kecil banget meski masih lebih enak ajitama-nya marutama ramen kalo untuk alt ramen ini ok karena rasa kuah beda dari yang lain,POSITIVE,,,
2283,2284,3747,lightia milik rasa es krim yang unik dan gemar untuk nama yang tarik saya ingin coba gandalf yang semua orang bicara tetapi mereka tidak layan ketika saya pergi ke sana jadi saya punya medium 50k dengan coffee club karamel asin dan susu asap karamel asin tidak apa tetapi coffee club adalah salah satu es krim kopi yang lebih baik yang pernah saya milik susu asap juga sangat tarik rasa seperti ham dan susu asap aku suka saya saran anda coba tempat itu lucu tetapi ketika saya datang pada akhir pekan jam 2 siang matahari panas dan cukup ramai,POSITIVE,POSITIVE,,
2284,2285,714,siang2 ke sini dan pas masuk sambut hawa dingin ac itu asik bgt tmptnya lmyn luas sprtinya ada tmpt jg di lantai atas pesan iced mocha cold brew malabar sm chicken wings french fries tadi mau nyoba sandwich nya tp lg abis ktnya iced mocha nya top pas bgt sm hawa panas krn gw duduk di luar malabar nya enak light suka sm kemas yg bohlam itu hehehe klo utk wings n fries nya sih standard aja enak recommended utk nongkrong santai sm tmn atau ber-laptop ria,POSITIVE,POSITIVE,,
2285,2286,448,tempat enak nyaman servicenya bagus ramah bener2 neighborhood cafe ini jalan kaki dari apartemen kami sangat senang temu tempat ini tahan kerja yang baik dan moga sukses dan ada spa nya juga di bagi belakang cafe kelimannnya oke juga saya akan coba lain kali,POSITIVE,POSITIVE,POSITIVE,
2286,2287,2921,tempat ini masuk salah satu tempat yg mau dikunjungin dr lama karna liat review yg bagus dan makan jajan yg tarik pas kesana sebenernya gapengen tempat ini tp nyata tutup dan ngeliat cangkir kopi langsung deh kesana walaupun dr luar tampil kaya gersang gt cuma dalem ga gersang itu walaupun agak panas jg sih tampil yg bener2 rumah buat jd tempat usaha agak kecewa jg semua makan yg ken gaada semua karna hari senen yauda deh beli minum aja tapi milkshake oreonya enak bgt bener2 pas tp kalo cappuccinonya terlalu pait gt,POSITIVE,POSITIVE,,
2287,2288,2708,seperti review lain tempat ini memang selalu ramai dan selalu waiting list udah 4x kesini selalu begitu karena ramai layan jadi kurang tp overall msh oke untuk ramennya hari ini gw sen ramen yg cabe bakar dgn wheat soba dan refill 3x green tea thick ramen udon original thick ramen lain dari dulu isi daging dan kuah sekarang lebih sedikit untuk udonnya gw si gak suka karna terlalu keras dan kyk banyak tepung karna bisa refill biasa kesini sama pacar pesan 1 bagi 2 tapi dari resto-nya ada tentu baru klo sharing 1 mangkok ber2 cuma boleh refill 2x tapi gak yakin 2x per orang atau 2x aja lebih dari itu kena charge 12rb pegawai gak ngasih tau dulu jd tadi denger meja belah ngomongin akhir gw tanya pegawai tadi gw refill 3x tp gak kena charge tambah si,NEGATIVE,,POSITIVE,
2288,2289,247,ice black coffee nya di proses dgn aeropress rasa asam awal dan kemudian pahit cukup segar ice cubenya dari kopi menu kopi juga cukup banyak dan variasi ikut saya mau coba menu kopi yg lain,POSITIVE,,,
2289,2290,1658,barusan mampir layan oke interior tarik bisa spend time dgn main uno atau bacabaca lengkap deh buat rasa martabak ga kalah saing sama martabak yg kenal ken mampir lagi,POSITIVE,POSITIVE,POSITIVE,
2290,2291,1033,hampir semua makan sini enak dessertnya juga enak dan pilih banyak minum nya juga enak layan top bgt udah cepet sabar ngadepin ramai dan isi kita top bgt deh,POSITIVE,,POSITIVE,
2291,2292,474,cukup sering makan sini soal nasi hainan with roasted chickennya enak terus untuk menu steamboat jg cukup variatif dengan harga yang reasonable serta rasa yang cukup tasty quite recommended buat kamu kamu yg suka makan steamboat yg worth,POSITIVE,,,POSITIVE
2292,2293,2165,saya selalu suka pergi ke tempat ini saya bukan gemar kopi tapi saya suka jajah rasa kopi jadi tempat ini adalah tempat yang tepat untuk datang jika anda ingin jajah rasa dan aroma bagai jenis kopi dari sabang ke merauke dengan teknik yang beda namun saya beri tips untuk anda pertama jika anda orang benci asap sila datang belum jam 3 sore kopikina milik area campur untuk rokok dan non-rokok dua jika anda ingin milik macam me time jangan kejar jam kantor terlalu ramai jadi anda tidak milik ruang untuk nafas tiga salah satu baristanya sangat lucu layan sangat bagus kecuali dari layan wanita dan musik sangat bagus p s teh miint panas dan jamur renyah sangat rekomendasi,POSITIVE,,POSITIVE,
2293,2294,2019,bruuuhhh itu seperti surga yakin jepang kami mes piring manpuku yang diri dari tuhan tahu apa yang saya perhati adalah lidah daging sapi semua asa atas daging itu dalam kualitas yang sempurna dan saus adalah candu sial bahkan nasi itu lembut dan harum kami juga mes hormon kejut itu seperti makan aneh bagi saya pada dasar nyali sapi dengan semua lemak asin dalam beberapa saus itu lihat takut tapi itu memang kejut rasa telah kami panggang kami dapat beberapa senang yang kenyal dan lezat bahkan rasa lemak sangat mentega,POSITIVE,,,
2294,2295,2685,tempat enakkkk makan juga enakkkk harga cocok soal kan buat makan rame2 cukup ga terlalu mahal nongki2 bareng keluarga,POSITIVE,POSITIVE,,POSITIVE
2295,2296,3384,saya di sini untuk hadir ulang tahun teman saya tempat itu tenang dan nyaman suasana juga oke tapi mari kita langsung ke makan saya coba jamur fetucinne 3 5 begitu tidak bisa kata itu buruk tetapi tidak bisa kata itu lezat juga saus krim jamur agak lezat btw sop buntut 4 5 saya suka sup meski rasa sama standar seperti buntut sop di restoran mana pun selalu buat saya ingin lebih gelap es lychee tea 3 5 tidak bisa kata banyak tentang menu ini begitu oreo cookies 3 5 rasa lebih seperti oreo latte milik sedikit rasa kopi daripada milkshake oreo red velvet latte 2 5 5 di luar harap saya dan sayang cara negatif saya harap minum ini akan asa cake manis dan lezat tapi yang bisa saya rasa hanya kopi dengan warna merah betapa sedih cara seluruh dengan harga yang wajar saya masih rekomendasi tempat ini hanya hang out atau limbah waktu luang dengan teman atau fam,POSITIVE,POSITIVE,,
2296,2297,866,love it shabu shabu ala sechuan yang enak sekali bagi yang suka lamb dengan kuah pedas saya lebih sering makan all you can eat sini,POSITIVE,,,
2297,2298,3368,rasa tempat yang bagus sederhana nila harga salah satu menu yang tak lupa bagi saya adalah sapo aneka jamur dan buncis telur asin menu sayur mereka cara seluruh lezat dan tidak bosan ini adalah poin yang baik untuk dorong makan lebih banyak sayur,POSITIVE,,,POSITIVE
2298,2299,1334,dari jaman sd sampe sekarang kalo mau pempek enak yg deket rumah pasti kesini harga udah berubah2 tapi rasa tetep enak makan kapal lem ngga cukup 1 tiap makan pokok enak lah,POSITIVE,,,NEGATIVE
2299,2300,3514,coffeeshop ini adalah tempat yang bagus untuk ajar yah itu tidak begitu ramai atau tenang tapi aku rasa kerja dan ajar getar di sini lol wth saya mes latte merah panas yang pada dasar adalah beludru merah yang asa latte itu tidak begitu manis dan rasa cukup enak suasana itu baik dan sangat nyaman barista sangat ramah harga juga tidak terlalu mahal toko ini lebih besar dari yang di thamrin saya pikir cara seluruh saya pasti akan kembali ke sini,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2300,2301,3060,pertama kali kesini kita coba mesen feeesh n cheese flaming cheesy rice and quad delight minum ice tea and lemongrass cooler hasil feeesh n cheese ikan enak crispy and crunchy gtu cuma sayang masih ada sedikit rasa tanah untuk french friesnya dengan tambah keju cair well good enough flaming cheesy rice fried rice vegetable yummy and healthy ikan juga cucok tambah slice keju atas tani sayur brokoli dan wortel lumayan tapi sayang saus kurang enak terlalu asam quad delight lumayan buat buka minum biasa kalau tempat so so lah service cukup tanggap juga hope better in the next visit,POSITIVE,POSITIVE,POSITIVE,
2301,2302,1542,pernah coba paregu 2 kali yang di kebon jeruk sekali dan yang lain yang di sekitar sabang untuk kualitas rasa lumayan baik standar untuk makan yang kita masak sendiri tapi aku kasih score 3 karena layan waktu itu rada ketus dan bolak balik angkat piring kosong baik sih niat mau bersih dan rapi tapi cukup ganggu nyaman orang yang lagi santap makan,POSITIVE,,NEGATIVE,
2302,2303,184,yey akhir telah muter cari ruko golden 8 ketemu juga turning point coffee yang lagi hits banget ini layan super duper ramah banget tahan ya tempat aduhai cocok bgt buat yang suka foto ohiya kemarin pesan milk chai milk honey sama cakenya gitu yang kata cake terfavorite situ hehe lupa nama,,,POSITIVE,
2303,2304,2456,makan lumayan harga standar tapi layan super lama dan seperti layan juga kurang care sm customer sayang banget sih,POSITIVE,,NEGATIVE,POSITIVE
2304,2305,33,sosis grill sama fruit mixnya enak mari yg belum silah coba oh iy fusili oglio oilo with chcken pedes enak tapi strawberry mojito seger rasa daun mint french friesny lucu bet tempat saji,POSITIVE,,,
2305,2306,3064,tempat ini beri saya layan yang baik dan saya sangat suka suasana di sana saya mes kopi dan kue cokelat saya sangat suka kue cokelat lava di sini hanya atur makan al fresco yang sempurna untuk kota yang panas dan lembab baik untuk santa sore atau makan malam yang gairah makan enak layan latih dengan baik koktail juga tidak begitu murah hati banding dengan usaha mereka yang lain tetapi rasa enak,POSITIVE,POSITIVE,POSITIVE,
