7265,POSITIVE,-,-,-
7266,POSITIVE,POSITIVE,-,NEGATIVE
7267,POSITIVE,-,-,-
7268,POSITIVE,POSITIVE,POSITIVE,-
7269,POSITIVE,NEGATIVE,-,-
7270,POSITIVE,-,-,POSITIVE
7271,NEGATIVE,NEGATIVE,-,-
7272,POSITIVE,-,-,POSITIVE
7273,POSITIVE,-,POSITIVE,-
7274,POSITIVE,-,-,-
7275,POSITIVE,-,-,-
7276,POSITIVE,POSITIVE,-,-
7277,NEGATIVE,-,-,-
7278,POSITIVE,POSITIVE,POSITIVE,-
7279,POSITIVE,-,-,-
7280,POSITIVE,-,-,-
7281,POSITIVE,POSITIVE,-,-
7282,POSITIVE,POSITIVE,POSITIVE,-
7283,POSITIVE,-,POSITIVE,-
7284,POSITIVE,-,-,-
7285,POSITIVE,-,-,-
7286,POSITIVE,POSITIVE,POSITIVE,-
7287,POSITIVE,-,-,-
7288,POSITIVE,POSITIVE,POSITIVE,-
7289,POSITIVE,POSITIVE,-,NEGATIVE
7290,POSITIVE,-,-,-
7291,POSITIVE,-,-,POSITIVE
7292,NEGATIVE,-,-,POSITIVE
7293,POSITIVE,POSITIVE,-,-
7294,NEGATIVE,POSITIVE,-,-
7295,NEGATIVE,POSITIVE,-,NEGATIVE
7296,POSITIVE,-,-,POSITIVE
7297,POSITIVE,-,-,POSITIVE
7298,POSITIVE,-,-,-
7299,NEGATIVE,-,-,-
7300,NEGATIVE,POSITIVE,-,-
7301,NEGATIVE,-,-,POSITIVE
7302,POSITIVE,-,-,-
7303,POSITIVE,-,NEGATIVE,-
7304,NEGATIVE,-,-,-
7305,POSITIVE,POSITIVE,-,-
7306,POSITIVE,-,-,-
7307,POSITIVE,POSITIVE,-,-
7308,POSITIVE,-,-,NEGATIVE
7309,NEGATIVE,-,-,-
7310,POSITIVE,-,-,-
7311,POSITIVE,-,-,-
7312,POSITIVE,POSITIVE,-,POSITIVE
7313,POSITIVE,-,NEGATIVE,POSITIVE
7314,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7315,POSITIVE,-,-,-
7316,NEGATIVE,-,NEGATIVE,-
7317,POSITIVE,-,-,-
7318,NEGATIVE,-,-,-
7319,POSITIVE,POSITIVE,POSITIVE,-
7320,NEGATIVE,POSITIVE,-,-
7321,NEGATIVE,-,POSITIVE,-
7322,NEGATIVE,-,POSITIVE,-
7323,POSITIVE,-,NEGATIVE,-
7324,POSITIVE,POSITIVE,-,POSITIVE
7325,POSITIVE,-,-,-
7326,POSITIVE,-,-,POSITIVE
7327,NEGATIVE,NEGATIVE,-,-
7328,POSITIVE,POSITIVE,-,POSITIVE
7329,POSITIVE,-,-,-
7330,POSITIVE,POSITIVE,-,-
7331,POSITIVE,-,-,NEGATIVE
7332,NEGATIVE,POSITIVE,POSITIVE,POSITIVE
7333,NEGATIVE,-,POSITIVE,NEGATIVE
7334,NEGATIVE,-,-,-
7335,POSITIVE,-,-,-
7336,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
7337,POSITIVE,-,-,-
7338,NEGATIVE,POSITIVE,-,-
7339,POSITIVE,POSITIVE,-,POSITIVE
7340,POSITIVE,-,-,-
7341,POSITIVE,-,-,POSITIVE
7342,POSITIVE,POSITIVE,-,POSITIVE
7343,POSITIVE,POSITIVE,-,POSITIVE
7344,POSITIVE,-,NEGATIVE,-
7345,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7346,POSITIVE,-,POSITIVE,-
7347,NEGATIVE,-,NEGATIVE,NEGATIVE
7348,POSITIVE,-,-,POSITIVE
7349,POSITIVE,-,POSITIVE,-
7350,POSITIVE,POSITIVE,-,POSITIVE
7351,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7352,NEGATIVE,-,NEGATIVE,-
7353,POSITIVE,POSITIVE,-,NEGATIVE
7354,POSITIVE,-,-,-
7355,POSITIVE,-,-,-
7356,POSITIVE,-,-,POSITIVE
7357,NEGATIVE,-,-,-
7358,POSITIVE,NEGATIVE,-,POSITIVE
7359,NEGATIVE,-,NEGATIVE,NEGATIVE
7360,NEGATIVE,-,POSITIVE,-
7361,NEGATIVE,-,NEGATIVE,-
7362,POSITIVE,POSITIVE,POSITIVE,-
7363,POSITIVE,POSITIVE,-,-
7364,POSITIVE,-,-,-
7365,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
7366,NEGATIVE,-,-,-
7367,POSITIVE,POSITIVE,-,-
7368,POSITIVE,-,-,-
7369,POSITIVE,-,POSITIVE,NEGATIVE
7370,POSITIVE,POSITIVE,-,-
7371,POSITIVE,POSITIVE,POSITIVE,-
7372,POSITIVE,-,POSITIVE,-
7373,POSITIVE,-,-,-
7374,NEGATIVE,-,-,-
7375,POSITIVE,-,-,-
7376,POSITIVE,-,-,POSITIVE
7377,POSITIVE,-,-,-
7378,POSITIVE,POSITIVE,-,-
7379,POSITIVE,-,POSITIVE,-
7380,POSITIVE,NEGATIVE,-,POSITIVE
7381,POSITIVE,-,NEGATIVE,-
7382,NEGATIVE,-,NEGATIVE,-
7383,POSITIVE,-,-,POSITIVE
7384,POSITIVE,POSITIVE,NEGATIVE,-
7385,NEGATIVE,-,-,-
7386,POSITIVE,POSITIVE,-,POSITIVE
7387,POSITIVE,POSITIVE,-,POSITIVE
7388,NEGATIVE,-,-,-
7389,POSITIVE,-,-,-
7390,POSITIVE,-,-,-
7391,POSITIVE,POSITIVE,-,-
7392,POSITIVE,-,-,-
7393,POSITIVE,-,-,-
7394,POSITIVE,-,POSITIVE,-
7395,POSITIVE,-,-,-
7396,POSITIVE,-,-,POSITIVE
7397,POSITIVE,POSITIVE,-,POSITIVE
7398,NEGATIVE,-,NEGATIVE,POSITIVE
7399,NEGATIVE,POSITIVE,NEGATIVE,NEGATIVE
7400,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7401,POSITIVE,-,-,-
7402,POSITIVE,-,NEGATIVE,-
7403,NEGATIVE,-,-,-
7404,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7405,POSITIVE,-,-,-
7406,NEGATIVE,POSITIVE,-,-
7407,POSITIVE,-,-,-
7408,POSITIVE,-,-,POSITIVE
7409,POSITIVE,-,-,-
7410,POSITIVE,NEGATIVE,NEGATIVE,-
7411,POSITIVE,POSITIVE,POSITIVE,-
7412,POSITIVE,-,-,-
7413,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
7414,POSITIVE,-,-,POSITIVE
7415,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
7416,POSITIVE,POSITIVE,-,-
7417,NEGATIVE,POSITIVE,NEGATIVE,-
7418,POSITIVE,-,POSITIVE,-
7419,POSITIVE,POSITIVE,-,NEGATIVE
7420,POSITIVE,POSITIVE,-,-
7421,NEGATIVE,-,POSITIVE,-
7422,POSITIVE,-,NEGATIVE,-
7423,NEGATIVE,-,NEGATIVE,-
7424,NEGATIVE,-,-,-
7425,POSITIVE,-,-,-
7426,POSITIVE,POSITIVE,-,POSITIVE
7427,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7428,POSITIVE,-,-,-
7429,POSITIVE,-,-,POSITIVE
7430,POSITIVE,-,POSITIVE,-
7431,NEGATIVE,-,-,-
7432,POSITIVE,NEGATIVE,-,-
7433,POSITIVE,-,-,-
7434,POSITIVE,-,-,-
7435,POSITIVE,-,-,-
7436,NEGATIVE,POSITIVE,NEGATIVE,-
7437,NEGATIVE,-,NEGATIVE,POSITIVE
7438,POSITIVE,POSITIVE,-,-
7439,POSITIVE,POSITIVE,POSITIVE,-
7440,NEGATIVE,-,-,-
7441,POSITIVE,-,-,-
7442,POSITIVE,POSITIVE,NEGATIVE,-
7443,NEGATIVE,POSITIVE,-,NEGATIVE
7444,POSITIVE,-,POSITIVE,POSITIVE
7445,NEGATIVE,-,-,-
7446,NEGATIVE,-,POSITIVE,-
7447,POSITIVE,-,POSITIVE,-
7448,POSITIVE,-,-,-
7449,NEGATIVE,-,POSITIVE,NEGATIVE
7450,POSITIVE,POSITIVE,-,POSITIVE
7451,POSITIVE,-,-,POSITIVE
7452,NEGATIVE,POSITIVE,NEGATIVE,NEGATIVE
7453,-,-,POSITIVE,-
7454,POSITIVE,-,-,-
7455,NEGATIVE,NEGATIVE,-,POSITIVE
7456,POSITIVE,-,-,-
7457,NEGATIVE,NEGATIVE,-,-
7458,NEGATIVE,-,-,-
7459,POSITIVE,-,-,-
7460,NEGATIVE,-,POSITIVE,-
7461,POSITIVE,POSITIVE,POSITIVE,-
7462,POSITIVE,-,POSITIVE,-
7463,NEGATIVE,-,-,-
7464,POSITIVE,-,-,-
7465,POSITIVE,-,-,-
7466,POSITIVE,POSITIVE,-,POSITIVE
7467,NEGATIVE,-,-,-
7468,NEGATIVE,NEGATIVE,-,-
7469,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
7470,POSITIVE,-,POSITIVE,POSITIVE
7471,POSITIVE,NEGATIVE,NEGATIVE,POSITIVE
7472,POSITIVE,-,POSITIVE,-
7473,POSITIVE,-,-,-
7474,POSITIVE,-,POSITIVE,-
7475,POSITIVE,-,POSITIVE,-
7476,POSITIVE,-,POSITIVE,-
7477,POSITIVE,POSITIVE,POSITIVE,-
7478,POSITIVE,-,-,POSITIVE
7479,POSITIVE,-,-,-
7480,NEGATIVE,POSITIVE,POSITIVE,-
7481,POSITIVE,-,POSITIVE,-
7482,POSITIVE,-,-,-
7483,NEGATIVE,POSITIVE,POSITIVE,-
7484,POSITIVE,-,NEGATIVE,-
7485,POSITIVE,-,-,-
7486,POSITIVE,NEGATIVE,NEGATIVE,-
7487,POSITIVE,-,POSITIVE,-
7488,POSITIVE,POSITIVE,POSITIVE,-
7489,POSITIVE,-,-,-
7490,POSITIVE,-,-,POSITIVE
7491,POSITIVE,-,-,-
7492,POSITIVE,-,POSITIVE,-
7493,POSITIVE,-,-,POSITIVE
7494,POSITIVE,-,POSITIVE,POSITIVE
7495,POSITIVE,-,NEGATIVE,-
7496,NEGATIVE,-,POSITIVE,-
7497,POSITIVE,-,-,-
7498,POSITIVE,-,POSITIVE,-
7499,POSITIVE,-,-,POSITIVE
7500,POSITIVE,POSITIVE,-,POSITIVE
7501,POSITIVE,POSITIVE,POSITIVE,-
7502,NEGATIVE,-,-,-
7503,POSITIVE,-,-,-
7504,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7505,POSITIVE,POSITIVE,-,-
7506,NEGATIVE,-,NEGATIVE,-
7507,NEGATIVE,-,-,-
7508,POSITIVE,-,-,-
7509,POSITIVE,-,POSITIVE,-
7510,POSITIVE,POSITIVE,-,POSITIVE
7511,POSITIVE,-,POSITIVE,-
7512,POSITIVE,-,-,POSITIVE
7513,NEGATIVE,-,-,-
7514,POSITIVE,POSITIVE,-,-
7515,POSITIVE,POSITIVE,-,-
7516,POSITIVE,-,-,POSITIVE
7517,POSITIVE,POSITIVE,POSITIVE,-
7518,POSITIVE,-,POSITIVE,-
7519,POSITIVE,-,-,-
7520,POSITIVE,-,-,-
7521,POSITIVE,POSITIVE,-,-
7522,POSITIVE,POSITIVE,-,-
7523,POSITIVE,-,POSITIVE,POSITIVE
7524,POSITIVE,-,-,POSITIVE
7525,POSITIVE,-,-,-
7526,NEGATIVE,NEGATIVE,-,POSITIVE
7527,POSITIVE,-,-,-
7528,POSITIVE,POSITIVE,-,POSITIVE
7529,-,POSITIVE,-,-
7530,POSITIVE,-,POSITIVE,-
7531,POSITIVE,POSITIVE,-,-
7532,POSITIVE,-,-,-
7533,POSITIVE,-,-,-
7534,POSITIVE,-,-,POSITIVE
7535,POSITIVE,-,-,-
7536,POSITIVE,POSITIVE,POSITIVE,-
7537,POSITIVE,-,POSITIVE,-
7538,POSITIVE,POSITIVE,POSITIVE,-
7539,POSITIVE,POSITIVE,-,POSITIVE
7540,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
7541,POSITIVE,-,-,-
7542,POSITIVE,-,POSITIVE,-
7543,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
7544,NEGATIVE,-,-,-
7545,POSITIVE,-,-,-
7546,POSITIVE,-,POSITIVE,-
7547,NEGATIVE,-,NEGATIVE,-
7548,POSITIVE,-,NEGATIVE,-
7549,POSITIVE,NEGATIVE,POSITIVE,-
7550,POSITIVE,NEGATIVE,POSITIVE,POSITIVE
7551,POSITIVE,-,POSITIVE,POSITIVE
7552,POSITIVE,-,POSITIVE,-
7553,POSITIVE,-,POSITIVE,POSITIVE
7554,POSITIVE,-,-,POSITIVE
7555,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7556,POSITIVE,-,POSITIVE,-
7557,POSITIVE,-,-,-
7558,POSITIVE,-,-,-
7559,POSITIVE,-,-,-
7560,POSITIVE,-,-,-
7561,POSITIVE,-,-,POSITIVE
7562,NEGATIVE,POSITIVE,-,-
7563,POSITIVE,-,-,POSITIVE
7564,POSITIVE,-,POSITIVE,POSITIVE
7565,POSITIVE,-,-,-
7566,POSITIVE,-,POSITIVE,POSITIVE
7567,POSITIVE,-,-,-
7568,POSITIVE,-,-,-
7569,POSITIVE,POSITIVE,POSITIVE,-
7570,POSITIVE,-,POSITIVE,-
7571,POSITIVE,POSITIVE,-,NEGATIVE
7572,POSITIVE,-,POSITIVE,NEGATIVE
7573,POSITIVE,-,POSITIVE,-
7574,POSITIVE,-,-,-
7575,NEGATIVE,-,-,POSITIVE
7576,NEGATIVE,-,-,-
7577,POSITIVE,-,-,-
7578,POSITIVE,-,-,-
7579,POSITIVE,-,POSITIVE,-
7580,NEGATIVE,POSITIVE,POSITIVE,POSITIVE
7581,POSITIVE,-,POSITIVE,-
7582,POSITIVE,POSITIVE,POSITIVE,-
7583,POSITIVE,-,-,-
7584,POSITIVE,-,POSITIVE,POSITIVE
7585,POSITIVE,-,POSITIVE,-
7586,POSITIVE,-,-,POSITIVE
7587,POSITIVE,-,POSITIVE,NEGATIVE
7588,-,-,NEGATIVE,-
7589,POSITIVE,POSITIVE,-,-
7590,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7591,POSITIVE,-,NEGATIVE,-
7592,POSITIVE,-,POSITIVE,-
7593,POSITIVE,-,POSITIVE,-
7594,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
7595,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
7596,POSITIVE,-,-,POSITIVE
7597,POSITIVE,-,-,-
7598,POSITIVE,-,-,-
7599,POSITIVE,POSITIVE,POSITIVE,-
7600,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7601,POSITIVE,-,POSITIVE,POSITIVE
7602,NEGATIVE,POSITIVE,-,-
7603,POSITIVE,-,-,-
7604,POSITIVE,POSITIVE,-,POSITIVE
7605,NEGATIVE,-,-,-
7606,POSITIVE,POSITIVE,-,-
7607,NEGATIVE,-,-,-
7608,POSITIVE,POSITIVE,-,POSITIVE
7609,NEGATIVE,-,-,-
7610,POSITIVE,-,-,-
7611,NEGATIVE,POSITIVE,NEGATIVE,POSITIVE
7612,POSITIVE,-,POSITIVE,POSITIVE
7613,POSITIVE,-,-,POSITIVE
7614,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7615,POSITIVE,POSITIVE,-,POSITIVE
7616,POSITIVE,POSITIVE,-,-
7617,POSITIVE,POSITIVE,POSITIVE,-
7618,POSITIVE,POSITIVE,-,POSITIVE
7619,POSITIVE,-,NEGATIVE,POSITIVE
7620,POSITIVE,-,-,POSITIVE
7621,POSITIVE,-,-,-
7622,-,POSITIVE,-,-
7623,NEGATIVE,-,-,NEGATIVE
7624,POSITIVE,POSITIVE,POSITIVE,-
7625,POSITIVE,-,-,-
7626,NEGATIVE,-,-,POSITIVE
7627,POSITIVE,-,-,POSITIVE
7628,NEGATIVE,POSITIVE,-,POSITIVE
7629,POSITIVE,-,POSITIVE,-
7630,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7631,POSITIVE,POSITIVE,-,-
7632,POSITIVE,NEGATIVE,POSITIVE,-
7633,POSITIVE,POSITIVE,-,POSITIVE
7634,POSITIVE,-,-,POSITIVE
7635,POSITIVE,-,-,POSITIVE
7636,NEGATIVE,POSITIVE,POSITIVE,POSITIVE
7637,NEGATIVE,-,NEGATIVE,NEGATIVE
7638,POSITIVE,NEGATIVE,-,NEGATIVE
7639,POSITIVE,-,-,-
7640,POSITIVE,POSITIVE,-,NEGATIVE
7641,POSITIVE,-,-,-
7642,POSITIVE,-,-,-
7643,POSITIVE,-,-,-
7644,NEGATIVE,-,-,-
7645,POSITIVE,-,POSITIVE,NEGATIVE
7646,NEGATIVE,-,POSITIVE,-
7647,POSITIVE,-,-,POSITIVE
7648,POSITIVE,-,NEGATIVE,POSITIVE
7649,POSITIVE,POSITIVE,-,-
7650,POSITIVE,POSITIVE,POSITIVE,-
7651,POSITIVE,-,-,POSITIVE
7652,NEGATIVE,POSITIVE,-,-
7653,POSITIVE,POSITIVE,POSITIVE,-
7654,POSITIVE,-,-,-
7655,POSITIVE,-,-,NEGATIVE
7656,POSITIVE,-,-,NEGATIVE
7657,POSITIVE,-,-,-
7658,POSITIVE,-,POSITIVE,POSITIVE
7659,POSITIVE,POSITIVE,POSITIVE,-
7660,POSITIVE,-,-,POSITIVE
7661,POSITIVE,POSITIVE,-,-
7662,POSITIVE,POSITIVE,-,POSITIVE
7663,POSITIVE,-,-,-
7664,NEGATIVE,POSITIVE,-,-
7665,-,-,POSITIVE,-
7666,NEGATIVE,-,-,-
7667,POSITIVE,NEGATIVE,-,POSITIVE
7668,POSITIVE,-,-,NEGATIVE
7669,POSITIVE,-,POSITIVE,POSITIVE
7670,POSITIVE,POSITIVE,-,POSITIVE
7671,POSITIVE,POSITIVE,-,POSITIVE
7672,POSITIVE,-,POSITIVE,-
7673,POSITIVE,-,-,POSITIVE
7674,POSITIVE,POSITIVE,-,POSITIVE
7675,POSITIVE,-,-,-
7676,NEGATIVE,NEGATIVE,-,-
7677,POSITIVE,-,-,POSITIVE
7678,POSITIVE,-,-,-
7679,NEGATIVE,-,NEGATIVE,-
7680,POSITIVE,-,-,POSITIVE
7681,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7682,POSITIVE,NEGATIVE,-,-
7683,POSITIVE,POSITIVE,-,NEGATIVE
7684,POSITIVE,-,-,-
7685,POSITIVE,POSITIVE,-,-
7686,NEGATIVE,-,-,-
7687,POSITIVE,-,POSITIVE,-
7688,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
7689,POSITIVE,-,-,POSITIVE
7690,POSITIVE,-,-,POSITIVE
7691,NEGATIVE,-,-,-
7692,NEGATIVE,POSITIVE,-,-
7693,NEGATIVE,-,-,-
7694,POSITIVE,-,-,-
7695,POSITIVE,POSITIVE,POSITIVE,-
7696,POSITIVE,-,-,-
7697,POSITIVE,POSITIVE,-,POSITIVE
7698,POSITIVE,-,-,POSITIVE
7699,POSITIVE,POSITIVE,-,NEGATIVE
7700,POSITIVE,-,NEGATIVE,-
7701,POSITIVE,-,-,-
7702,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
7703,NEGATIVE,POSITIVE,-,NEGATIVE
7704,POSITIVE,-,-,-
7705,POSITIVE,-,POSITIVE,NEGATIVE
7706,POSITIVE,POSITIVE,POSITIVE,-
7707,POSITIVE,-,POSITIVE,POSITIVE
7708,NEGATIVE,-,-,NEGATIVE
7709,POSITIVE,-,POSITIVE,POSITIVE
7710,POSITIVE,POSITIVE,-,NEGATIVE
7711,POSITIVE,-,-,-
7712,POSITIVE,-,-,POSITIVE
7713,POSITIVE,POSITIVE,-,-
7714,NEGATIVE,-,POSITIVE,-
7715,POSITIVE,-,-,-
7716,POSITIVE,POSITIVE,-,-
7717,POSITIVE,-,-,-
7718,POSITIVE,-,NEGATIVE,-
7719,POSITIVE,-,-,-
7720,POSITIVE,-,-,-
7721,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7722,POSITIVE,POSITIVE,-,-
7723,NEGATIVE,-,-,-
7724,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7725,NEGATIVE,POSITIVE,POSITIVE,POSITIVE
7726,POSITIVE,-,POSITIVE,-
7727,NEGATIVE,POSITIVE,-,-
7728,POSITIVE,NEGATIVE,-,-
7729,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7730,POSITIVE,-,POSITIVE,-
7731,POSITIVE,-,POSITIVE,-
7732,POSITIVE,POSITIVE,-,NEGATIVE
7733,NEGATIVE,-,-,-
7734,POSITIVE,-,-,-
7735,POSITIVE,-,-,-
7736,NEGATIVE,POSITIVE,POSITIVE,-
7737,POSITIVE,-,-,NEGATIVE
7738,POSITIVE,-,POSITIVE,-
7739,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7740,POSITIVE,-,-,-
7741,POSITIVE,-,-,-
7742,NEGATIVE,-,-,-
7743,POSITIVE,-,-,-
7744,POSITIVE,-,NEGATIVE,-
7745,POSITIVE,-,-,-
7746,POSITIVE,-,-,-
7747,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7748,POSITIVE,POSITIVE,POSITIVE,-
7749,POSITIVE,-,-,-
7750,POSITIVE,-,POSITIVE,-
7751,POSITIVE,-,-,-
7752,NEGATIVE,-,NEGATIVE,-
7753,POSITIVE,-,NEGATIVE,-
7754,NEGATIVE,-,-,-
7755,POSITIVE,-,-,-
7756,POSITIVE,-,POSITIVE,-
7757,POSITIVE,POSITIVE,-,-
7758,POSITIVE,POSITIVE,-,POSITIVE
7759,POSITIVE,-,-,-
7760,NEGATIVE,-,-,-
7761,NEGATIVE,-,-,-
7762,POSITIVE,-,-,-
7763,NEGATIVE,-,-,-
7764,POSITIVE,-,-,-
7765,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7766,POSITIVE,POSITIVE,-,-
7767,NEGATIVE,POSITIVE,POSITIVE,-
7768,POSITIVE,POSITIVE,-,NEGATIVE
7769,POSITIVE,-,POSITIVE,-
7770,POSITIVE,-,-,-
7771,NEGATIVE,POSITIVE,POSITIVE,-
7772,POSITIVE,-,POSITIVE,POSITIVE
7773,NEGATIVE,-,POSITIVE,-
7774,POSITIVE,-,-,POSITIVE
7775,POSITIVE,-,POSITIVE,POSITIVE
7776,POSITIVE,-,-,-
7777,POSITIVE,-,-,POSITIVE
7778,NEGATIVE,-,-,-
7779,POSITIVE,-,POSITIVE,-
7780,POSITIVE,POSITIVE,POSITIVE,-
7781,POSITIVE,-,POSITIVE,POSITIVE
7782,NEGATIVE,-,NEGATIVE,-
7783,POSITIVE,-,NEGATIVE,-
7784,POSITIVE,-,POSITIVE,-
7785,POSITIVE,POSITIVE,-,-
7786,POSITIVE,-,-,-
7787,POSITIVE,-,-,-
7788,POSITIVE,-,-,POSITIVE
7789,NEGATIVE,-,POSITIVE,-
7790,POSITIVE,POSITIVE,-,-
7791,POSITIVE,-,-,-
7792,POSITIVE,-,-,-
7793,POSITIVE,-,-,-
7794,POSITIVE,POSITIVE,-,-
7795,NEGATIVE,-,-,-
7796,POSITIVE,-,-,POSITIVE
7797,POSITIVE,-,-,-
7798,POSITIVE,-,-,-
7799,POSITIVE,POSITIVE,-,-
7800,NEGATIVE,-,-,-
7801,POSITIVE,POSITIVE,-,POSITIVE
7802,POSITIVE,-,-,-
7803,POSITIVE,-,POSITIVE,-
7804,POSITIVE,-,-,POSITIVE
7805,POSITIVE,-,-,-
7806,POSITIVE,-,-,POSITIVE
7807,POSITIVE,-,POSITIVE,-
7808,POSITIVE,-,-,POSITIVE
7809,POSITIVE,POSITIVE,NEGATIVE,-
7810,NEGATIVE,-,-,NEGATIVE
7811,POSITIVE,POSITIVE,-,-
7812,NEGATIVE,-,NEGATIVE,-
7813,POSITIVE,-,-,-
7814,POSITIVE,-,-,POSITIVE
7815,NEGATIVE,-,NEGATIVE,-
7816,POSITIVE,POSITIVE,POSITIVE,-
7817,POSITIVE,-,-,POSITIVE
7818,POSITIVE,POSITIVE,-,-
7819,POSITIVE,-,-,-
7820,POSITIVE,-,-,POSITIVE
7821,NEGATIVE,-,-,-
7822,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7823,POSITIVE,POSITIVE,-,-
7824,NEGATIVE,-,-,-
7825,POSITIVE,-,-,-
7826,POSITIVE,-,POSITIVE,NEGATIVE
7827,-,-,-,-
7828,POSITIVE,POSITIVE,-,-
7829,POSITIVE,-,-,-
7830,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
7831,POSITIVE,POSITIVE,-,NEGATIVE
7832,POSITIVE,POSITIVE,POSITIVE,-
7833,NEGATIVE,-,NEGATIVE,NEGATIVE
7834,POSITIVE,-,POSITIVE,-
7835,POSITIVE,POSITIVE,POSITIVE,-
7836,NEGATIVE,-,-,-
7837,POSITIVE,POSITIVE,-,-
7838,POSITIVE,-,-,-
7839,NEGATIVE,-,NEGATIVE,-
7840,POSITIVE,-,-,-
7841,POSITIVE,-,POSITIVE,-
7842,POSITIVE,-,-,-
7843,POSITIVE,POSITIVE,-,-
7844,POSITIVE,-,POSITIVE,POSITIVE
7845,NEGATIVE,-,POSITIVE,-
7846,POSITIVE,-,-,POSITIVE
7847,POSITIVE,-,NEGATIVE,-
7848,NEGATIVE,-,-,-
7849,-,-,POSITIVE,POSITIVE
7850,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
7851,POSITIVE,POSITIVE,-,-
7852,NEGATIVE,-,POSITIVE,-
7853,POSITIVE,-,NEGATIVE,POSITIVE
7854,POSITIVE,-,POSITIVE,POSITIVE
7855,POSITIVE,POSITIVE,-,POSITIVE
7856,POSITIVE,POSITIVE,POSITIVE,-
7857,NEGATIVE,-,POSITIVE,NEGATIVE
7858,POSITIVE,POSITIVE,NEGATIVE,NEGATIVE
7859,NEGATIVE,-,POSITIVE,POSITIVE
7860,POSITIVE,-,-,-
7861,POSITIVE,-,POSITIVE,NEGATIVE
7862,NEGATIVE,POSITIVE,-,-
7863,NEGATIVE,NEGATIVE,-,-
7864,NEGATIVE,-,-,POSITIVE
7865,POSITIVE,-,-,-
7866,POSITIVE,-,-,POSITIVE
7867,NEGATIVE,-,POSITIVE,-
7868,POSITIVE,-,POSITIVE,-
7869,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7870,POSITIVE,-,-,-
7871,POSITIVE,NEGATIVE,-,POSITIVE
7872,POSITIVE,NEGATIVE,-,-
7873,POSITIVE,-,-,-
7874,POSITIVE,-,-,NEGATIVE
7875,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7876,POSITIVE,-,-,POSITIVE
7877,POSITIVE,-,-,-
7878,POSITIVE,-,-,-
7879,POSITIVE,POSITIVE,-,NEGATIVE
7880,POSITIVE,POSITIVE,-,NEGATIVE
7881,POSITIVE,NEGATIVE,-,POSITIVE
7882,POSITIVE,-,POSITIVE,POSITIVE
7883,POSITIVE,-,-,-
7884,POSITIVE,POSITIVE,-,NEGATIVE
7885,POSITIVE,-,-,-
7886,POSITIVE,NEGATIVE,-,POSITIVE
7887,POSITIVE,-,-,-
7888,POSITIVE,POSITIVE,POSITIVE,-
7889,POSITIVE,-,-,-
7890,NEGATIVE,-,-,-
7891,POSITIVE,-,-,-
7892,POSITIVE,-,-,NEGATIVE
7893,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7894,NEGATIVE,-,-,-
7895,POSITIVE,-,POSITIVE,POSITIVE
7896,POSITIVE,-,POSITIVE,POSITIVE
7897,POSITIVE,POSITIVE,POSITIVE,-
7898,NEGATIVE,-,-,-
7899,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7900,POSITIVE,-,-,-
7901,NEGATIVE,-,-,-
7902,POSITIVE,-,-,POSITIVE
7903,POSITIVE,POSITIVE,POSITIVE,POSITIVE
7904,POSITIVE,-,-,-
7905,NEGATIVE,NEGATIVE,POSITIVE,-
7906,POSITIVE,-,POSITIVE,-
7907,POSITIVE,POSITIVE,-,-
